Customer_ID,State,City,Zip Code,Customer_Gender,Senior_Customer,Has_Partner,Has_Dependents,Customer_Tenure_Months,Phone_Service,Multiple_Lines,Digital_Service,Security_Product,Backup_Product,Device_Protection,Customer_Support,Entertainment_Service,Media_Service,Account_Contract,Digital_Billing,Payment_Method,Monthly_Revenue,Lifetime_Revenue,Customer_Churn,Churn_Flag,Customer_Lifetime_Value,Tenure_Category,Revenue_Segment,Customer_Value_Segment,Churn_Probability,Risk_Level,Revenue_At_Risk
6693-FRIRW,California,Newport Beach,92661,Male,No,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.3,1794.65,No,0,5948,Established Customer,High Revenue,Premium Value,0.29111904,Low Risk,29.49035865664482
6586-MYGKD,California,Newport Beach,92662,Male,No,Yes,No,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),76.95,5289.8,No,0,6280,Long-Term Customer,Medium Revenue,Premium Value,0.07255185,Low Risk,5.58286458849907
3173-NVMPX,California,Newport Beach,92663,Female,No,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.3,501.2,No,0,4291,New Customer,Medium Revenue,High Value,0.16564022,Low Risk,9.1599041685462
0248-PGHBZ,California,San Clemente,92672,Female,Yes,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.45,6140.85,No,0,5857,Long-Term Customer,Medium Revenue,Premium Value,0.032687914,Low Risk,3.021997614763677
0623-GDISB,California,San Clemente,92673,Female,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.45,48.45,No,0,5838,New Customer,Low Revenue,Premium Value,0.38914663,Low Risk,18.854154029488566
2892-GESUL,California,San Juan Capistrano,92675,Female,No,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,309.25,No,0,2269,Established Customer,Low Revenue,Standard Value,0.003289982,Low Risk,0.06366115127457306
7472-EQOAV,California,Laguna Niguel,92677,Male,Yes,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),86.7,6179.35,No,0,4485,Long-Term Customer,Medium Revenue,High Value,0.0024756454,Low Risk,0.21463845558464528
2043-WVTQJ,California,Westminster,92683,Male,No,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,55.7,55.7,No,0,5664,New Customer,Medium Revenue,Premium Value,0.40138116,Medium Risk,22.356930878758433
8034-RYTVV,California,Rancho Santa Margarita,92688,Female,No,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),84.25,4589.85,No,0,5735,Loyal Customer,Medium Revenue,Premium Value,0.062236458,Low Risk,5.243421591818333
3863-QSTYI,California,Mission Viejo,92691,Male,No,No,No,59,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.65,3735.45,No,0,5687,Loyal Customer,Medium Revenue,Premium Value,0.15704839,Low Risk,10.153178369253874
5044-LRQAQ,California,Ladera Ranch,92694,Female,No,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.2,477.55,No,0,2551,New Customer,Medium Revenue,Standard Value,0.6077339,Medium Risk,42.055186247825624
1716-LSAMB,California,Santa Ana,92701,Male,No,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.65,2553.7,No,0,5083,Loyal Customer,Medium Revenue,Premium Value,0.0041360417,Low Risk,0.22603468098677695
1333-PBMXB,California,Santa Ana,92703,Female,No,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.75,1342.15,No,0,6466,Loyal Customer,Low Revenue,Premium Value,0.0066432613,Low Risk,0.1644207170465961
6546-OPBBH,California,Santa Ana,92704,Male,No,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.95,1216.35,No,0,5895,Loyal Customer,Low Revenue,Premium Value,0.005437898,Low Risk,0.130237656715326
5985-BEHZK,California,Santa Ana,92705,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),105.0,7578.05,No,0,6423,Long-Term Customer,High Revenue,Premium Value,0.07809447,Low Risk,8.19991908967495
9127-QRZMH,California,Santa Ana,92706,Male,No,Yes,No,44,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),59.85,2603.95,No,0,5981,Loyal Customer,Medium Revenue,Premium Value,0.07077363,Low Risk,4.235801835358143
5919-VCZYM,California,Santa Ana,92707,Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,42.7,No,0,4394,New Customer,Low Revenue,High Value,0.11700154,Low Risk,2.3458808962255717
9644-KVCNC,California,Fountain Valley,92708,Female,No,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.15,6056.9,No,0,4928,Long-Term Customer,Medium Revenue,High Value,0.100878365,Low Risk,9.295941365882754
2137-DQMEV,California,Tustin,92780,Male,No,Yes,Yes,68,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,44.8,2983.65,No,0,4112,Long-Term Customer,Low Revenue,High Value,0.0074933125,Low Risk,0.33570039868354795
8174-LNWMW,California,Tustin,92782,Female,No,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.9,689.35,No,0,5581,Established Customer,Low Revenue,Premium Value,0.016224913,Low Risk,0.3391006879508495
9279-CJEOJ,California,Anaheim,92801,Female,Yes,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,2025.1,No,0,5691,Established Customer,Medium Revenue,Premium Value,0.32913756,Low Risk,31.39972357749939
7964-VEXDG,California,Anaheim,92802,Male,No,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,1747.2,No,0,4579,Established Customer,Medium Revenue,High Value,0.035988465,Low Risk,2.891673158854246
2404-JIBFC,California,Anaheim,92804,Female,No,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.1,4657.95,No,0,5661,Loyal Customer,Medium Revenue,Premium Value,0.0015514955,Low Risk,0.1320322683895938
8029-XYPWT,California,Anaheim,92806,Male,Yes,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.05,8016.6,No,0,4438,Long-Term Customer,High Revenue,High Value,0.017973866,Low Risk,2.067893319390714
4632-PAOYU,California,Anaheim,92808,Male,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,433.5,No,0,2233,Established Customer,Low Revenue,Standard Value,0.0029433891,Low Risk,0.05872061289846897
2990-OGYTD,California,Fullerton,92831,Female,No,Yes,No,67,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.15,5883.85,No,0,5037,Long-Term Customer,Medium Revenue,Premium Value,0.044582278,Low Risk,3.840763209760189
6646-JPPHA,California,Fullerton,92832,Female,Yes,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.85,1043.8,No,0,5327,Established Customer,Medium Revenue,Premium Value,0.291093,Low Risk,22.95268240571022
7658-UYUQS,California,Fullerton,92835,Male,Yes,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.55,1857.25,No,0,5318,Established Customer,Medium Revenue,Premium Value,0.28740558,Low Risk,24.874952973425387
7880-XSOJX,California,Garden Grove,92840,Male,No,No,No,4,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,42.4,146.4,No,0,4282,New Customer,Low Revenue,High Value,0.13543639,Low Risk,5.742502760887146
4589-IUAJB,California,Garden Grove,92843,Male,No,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.25,1724.15,No,0,4118,Long-Term Customer,Low Revenue,High Value,0.016740253,Low Risk,0.40595113998278975
8746-BFOAJ,California,Garden Grove,92845,Male,Yes,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,429.55,No,0,5766,Established Customer,Low Revenue,Premium Value,0.02364906,Low Risk,0.48480571433901787
8457-XIGKN,California,Norco,92860,Male,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.6,356.15,No,0,5909,Established Customer,Low Revenue,Premium Value,0.0710469,Low Risk,1.3925191670656205
6072-NUQCB,California,Villa Park,92861,Male,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.25,488.25,No,0,3339,Established Customer,Low Revenue,High Value,0.0052948203,Low Risk,0.10722011094912887
8838-GPHZP,California,Orange,92866,Female,No,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.6,1298.7,No,0,6469,Long-Term Customer,Low Revenue,Premium Value,0.012758924,Low Risk,0.26283382810652256
8750-QWZAJ,California,Orange,92867,Female,No,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,1378.75,No,0,5169,Long-Term Customer,Low Revenue,Premium Value,0.0014275006,Low Risk,0.028264512377791106
6918-UMQCG,California,Orange,92869,Female,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.2,384.25,No,0,3391,New Customer,Medium Revenue,High Value,0.44422698,Medium Risk,35.627003812789916
0675-NCDYU,California,Placentia,92870,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.4,8543.25,No,0,6491,Long-Term Customer,High Revenue,Premium Value,0.0010522081,Low Risk,0.12247702614404261
6339-DKLMK,California,Corona,92879,Female,No,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.65,389.95,No,0,4959,Established Customer,Low Revenue,High Value,0.4808379,Medium Risk,15.218519894778728
1346-PJWTK,California,Corona,92880,Male,No,Yes,No,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),94.15,5731.85,No,0,4806,Long-Term Customer,Medium Revenue,High Value,0.15774016,Low Risk,14.851236141473056
5088-QZLRL,California,Corona,92881,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.65,20.65,No,0,2729,New Customer,Low Revenue,Standard Value,0.24269821,Low Risk,5.011717984825372
8023-QHAIO,California,Corona,92882,Female,Yes,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.85,4275.75,No,0,6035,Loyal Customer,Medium Revenue,Premium Value,0.21267392,Low Risk,16.343990553170443
4397-FRLTA,California,Corona,92883,Female,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,84.5,No,0,5535,New Customer,Low Revenue,Premium Value,0.08896469,Low Risk,1.7926385689526796
3057-VJJQE,California,Yorba Linda,92886,Male,No,No,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,55.25,1924.1,No,0,5498,Established Customer,Medium Revenue,Premium Value,0.023864381,Low Risk,1.3185070510953665
2302-OUZXB,California,Ventura,93001,Male,No,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),82.15,5784.3,No,0,4552,Long-Term Customer,Medium Revenue,High Value,0.024108704,Low Risk,1.9805300483480097
8133-ANHHJ,California,Ventura,93003,Female,Yes,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),103.0,5166.2,No,0,5023,Loyal Customer,High Revenue,Premium Value,0.1690222,Low Risk,17.409286856651306
2270-CHBFN,California,Ventura,93004,Female,No,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.1,4060.55,No,0,2221,Loyal Customer,Medium Revenue,Standard Value,0.31835082,Low Risk,30.275163146853444
5982-FPVQN,California,Camarillo,93012,Female,No,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,3532.85,No,0,3407,Loyal Customer,Medium Revenue,High Value,0.027752206,Low Risk,2.640622375160456
9107-UKCKY,California,Carpinteria,93013,Male,No,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,79.8,4914.8,No,0,6432,Long-Term Customer,Medium Revenue,Premium Value,0.20016928,Low Risk,15.973508557677269
4654-ULTTN,California,Fillmore,93015,Male,No,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.8,5315.8,No,0,6447,Long-Term Customer,Medium Revenue,Premium Value,0.07398573,Low Risk,5.5341328352689745
5546-BYZSM,California,Oak View,93022,Female,No,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.45,775.6,No,0,2839,Loyal Customer,Low Revenue,Standard Value,0.07354825,Low Risk,1.504061710461974
1492-KGETH,California,Ojai,93023,Male,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),78.35,5445.95,No,0,4422,Long-Term Customer,Medium Revenue,High Value,0.007364261,Low Risk,0.5769898465368897
4163-HFTUK,California,Oxnard,93033,Male,No,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.1,1007.8,No,0,4120,Loyal Customer,Low Revenue,High Value,0.012822808,Low Risk,0.2449156283400953
8215-NGSPE,California,Oxnard,93035,Female,No,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,833.55,No,0,3413,Loyal Customer,Low Revenue,High Value,0.0018315049,Low Risk,0.036630097310990095
8859-YSTWS,California,Port Hueneme,93041,Male,No,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.95,1004.5,No,0,4254,Loyal Customer,Low Revenue,High Value,0.030377809,Low Risk,0.6060372887179255
7601-DHFWZ,California,Simi Valley,93063,Female,No,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.0,1183.05,No,0,3948,Loyal Customer,Low Revenue,High Value,0.02161123,Low Risk,0.518669530749321
1998-VHJHK,California,Santa Barbara,93101,Female,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.15,501.35,No,0,5606,Established Customer,Low Revenue,Premium Value,0.016228294,Low Risk,0.31077183010056614
1707-HABPF,California,Santa Barbara,93103,Female,Yes,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),91.3,4126.35,No,0,3191,Loyal Customer,Medium Revenue,High Value,0.28256288,Low Risk,25.797991099953652
0487-VVUVK,California,Santa Barbara,93109,Male,No,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.15,477.6,No,0,3829,Established Customer,Low Revenue,High Value,0.012776792,Low Risk,0.2446755677461624
5063-IUOKK,California,Santa Barbara,93111,Male,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,265.75,No,0,2016,Established Customer,Low Revenue,Standard Value,0.015140218,Low Risk,0.2990193001460284
4508-OEBEY,California,Goleta,93117,Male,No,Yes,No,31,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),75.5,2424.45,No,0,5611,Established Customer,Medium Revenue,Premium Value,0.086593084,Low Risk,6.537777844816446
0027-KWYKW,California,Alpaugh,93201,Female,No,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,1849.95,No,0,3585,Established Customer,Medium Revenue,High Value,0.06270633,Low Risk,5.251655047759414
2308-STERM,California,Armona,93202,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,61.05,No,0,5816,New Customer,Low Revenue,Premium Value,0.1343996,Low Risk,2.607352101802826
5982-XMDEX,California,Arvin,93203,Female,No,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.5,1698.55,No,0,4404,Long-Term Customer,Low Revenue,High Value,0.021343086,Low Risk,0.5655917767435312
6051-PTVNS,California,Bodfish,93205,Female,No,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.15,998.1,No,0,5390,Loyal Customer,Low Revenue,Premium Value,0.00093907566,Low Risk,0.017983298897161146
2877-VDUER,California,Camp Nelson,93208,Female,No,Yes,Yes,35,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,40.9,1383.6,No,0,5691,Established Customer,Low Revenue,Premium Value,0.004273265,Low Risk,0.1747765440028161
9152-AMKAK,California,Coalinga,93210,Male,No,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,80.25,493.4,No,0,2706,New Customer,Medium Revenue,Standard Value,0.038154494,Low Risk,3.061898144893348
9432-VOFYX,California,Delano,93215,Male,No,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.8,1207.0,No,0,5420,Established Customer,Medium Revenue,Premium Value,0.5048827,Medium Risk,35.7456946849823
8049-WJCLQ,California,Ducor,93218,Male,No,Yes,Yes,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.2,563.5,No,0,5318,New Customer,Medium Revenue,Premium Value,0.08799548,Low Risk,5.297327716648579
6586-PSJOX,California,Earlimart,93219,Male,No,No,Yes,15,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),55.2,864.55,No,0,3608,Established Customer,Medium Revenue,High Value,0.007802677,Low Risk,0.43070776350796225
9705-ZJBCG,California,Frazier Park,93222,Female,No,Yes,Yes,13,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.15,701.05,No,0,4977,Established Customer,Medium Revenue,High Value,0.007332459,Low Risk,0.3970526598393917
6847-KJLTS,California,Frazier Park,93225,Female,Yes,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,5749.8,No,0,4005,Loyal Customer,High Revenue,High Value,0.4408803,Medium Risk,44.264381980896
9670-BPNXF,California,Glennville,93226,Female,No,No,No,45,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),62.55,2796.45,No,0,2935,Loyal Customer,Medium Revenue,Standard Value,0.04739004,Low Risk,2.964247002638876
3913-FCUUW,California,Hanford,93230,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),70.45,5165.7,No,0,4463,Long-Term Customer,Medium Revenue,High Value,0.0012666308,Low Risk,0.0892341421218589
3301-VKTGC,California,Huron,93234,Male,No,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),85.5,5696.6,No,0,4380,Long-Term Customer,Medium Revenue,High Value,0.008165763,Low Risk,0.6981727159582078
9555-SAHUZ,California,Kernville,93238,Female,No,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.5,2076.05,No,0,5499,Loyal Customer,Medium Revenue,Premium Value,0.049082104,Low Risk,2.674974674358964
0816-TSPHQ,California,Kettleman City,93239,Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,44.2,No,0,3976,New Customer,Low Revenue,High Value,0.12241097,Low Risk,2.5400275848805904
9932-WBWIK,California,Lake Isabella,93240,Male,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,215.25,No,0,5597,New Customer,Low Revenue,Premium Value,0.06974431,Low Risk,1.4192967344075442
4619-EVPHY,California,Lamont,93241,Female,Yes,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),91.0,1859.5,No,0,3748,Established Customer,Medium Revenue,High Value,0.23984076,Low Risk,21.82550923526287
5286-YHCVC,California,Laton,93242,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.8,7470.1,No,0,4165,Long-Term Customer,High Revenue,High Value,0.08972878,Low Risk,9.403576153516768
9115-YQHGA,California,Lemoore,93245,Male,No,No,No,40,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.1,2092.9,No,0,3355,Loyal Customer,Medium Revenue,High Value,0.18688646,Low Risk,9.549898084998132
4462-CYWMH,California,Lindsay,93247,Male,Yes,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.8,5629.55,No,0,4981,Long-Term Customer,Medium Revenue,High Value,0.24807785,Low Risk,22.277391335368154
8963-MQVYN,California,Lost Hills,93249,Female,No,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.55,469.85,No,0,3169,Established Customer,Low Revenue,High Value,0.065413915,Low Risk,1.3442559454590082
2458-EOMRE,California,Mc Farland,93250,Female,No,No,No,11,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),64.05,733.95,No,0,4171,New Customer,Medium Revenue,High Value,0.1510751,Low Risk,9.676359830796718
9334-GWGOW,California,Mc Kittrick,93251,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,485.25,No,0,2259,New Customer,Medium Revenue,Standard Value,0.7836894,High Risk,58.659150069952005
6542-LWGXJ,California,Pixley,93256,Male,No,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.0,78.25,No,0,2730,New Customer,Low Revenue,Standard Value,0.5690884,Medium Risk,14.227209985256195
5567-GZKQY,California,Porterville,93257,Male,No,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1131.5,No,0,4335,Loyal Customer,Low Revenue,High Value,0.014909431,Low Risk,0.3026614561676979
1222-LRYKO,California,Posey,93260,Male,No,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.35,184.05,No,0,2189,New Customer,Low Revenue,Standard Value,0.06960638,Low Risk,1.8341280780732632
2087-QAREY,California,Sequoia National Park,93262,Female,No,Yes,No,22,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.7,1178.75,No,0,5722,Established Customer,Medium Revenue,Premium Value,0.31691086,Low Risk,17.335024201869967
4423-JWZJN,California,Springville,93265,Male,No,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),90.25,5629.15,No,0,4799,Long-Term Customer,Medium Revenue,High Value,0.0034087251,Low Risk,0.30763744394062087
6490-FGZAT,California,Strathmore,93267,Male,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,109.3,No,0,3266,New Customer,Low Revenue,High Value,0.08783781,Low Risk,1.8138507317751644
7452-FOLON,California,Terra Bella,93270,Male,No,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.45,958.45,No,0,5986,Loyal Customer,Low Revenue,Premium Value,0.0048659,Low Risk,0.12383715875912457
2320-TZRRH,California,Three Rivers,93271,Female,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,403.15,No,0,4700,Established Customer,Low Revenue,High Value,0.03543978,Low Risk,0.6910757459700108
4942-VZZOM,California,Tupman,93276,Male,No,Yes,No,64,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),66.15,4392.5,No,0,4703,Long-Term Customer,Medium Revenue,High Value,0.052620687,Low Risk,3.4808584179729225
7502-BNYGS,California,Wasco,93280,Female,No,Yes,No,46,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.1,3168.0,No,0,2333,Loyal Customer,Medium Revenue,Standard Value,0.33578503,Low Risk,23.202745664119718
4291-HYEBC,California,Weldon,93283,Female,Yes,Yes,Yes,28,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,39.1,1096.6,No,0,2305,Established Customer,Low Revenue,Standard Value,0.011020013,Low Risk,0.4308825134299696
6147-CBCRA,California,Wofford Heights,93285,Female,No,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,669.45,No,0,5759,Established Customer,Low Revenue,Premium Value,0.05355288,Low Risk,1.073735261708498
6047-SUHPR,California,Woodlake,93286,Male,No,Yes,Yes,39,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,59.8,2343.85,No,0,3093,Loyal Customer,Medium Revenue,High Value,0.0063476106,Low Risk,0.37958711478859186
9752-ZNQUT,California,Visalia,93291,Female,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,48.6,48.6,No,0,3704,New Customer,Low Revenue,High Value,0.65975124,Medium Risk,32.06391009092331
1576-PFZIW,California,Bakersfield,93301,Male,Yes,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),105.35,7511.9,No,0,5866,Long-Term Customer,High Revenue,Premium Value,0.15761836,Low Risk,16.605094092339275
